,Annee,station.IKMT,latitude,longitude,SSTmean,ECmean,Chlamean,bat,temp_200,salinite_200,groupe,Famille,species,abundance
538,2018,IK2018_5,-44.9955,52.0635,7.319493612,0.004176355,0.37600412,-3246,2.8245,33.9409,3,Myctophidae,Gymnoscopelus_braueri,0
539,2018,IK2018_6,-46.6155,52.1622,5.729489644,0.008072032,0.277141997,-1074,2.8438,33.9462,4,Myctophidae,Gymnoscopelus_braueri,0
540,2018,IK2018_8,-51.7585,51.7353,3.849327596,0.006646733,0.241293274,-4830,1.224,34.2603,3,Myctophidae,Gymnoscopelus_braueri,0
541,2018,IK2018_9,-55.2784,54.0685,2.321496073,0.005641968,0.159610136,-5237,1.2294,34.2623,2,Myctophidae,Gymnoscopelus_braueri,57.14285714
542,2018,IK2018_10,-56.5003,63.0527,2.158826701,0.005649892,0.138198996,-4814,1.2041,34.0468,3,Myctophidae,Gymnoscopelus_braueri,0
543,2018,IK2018_11,-48.499,64.9897,5.292660014,0.002292746,0.164913331,-1960,2.4638,33.9131,2,Myctophidae,Gymnoscopelus_braueri,13.46153846
544,2018,IK2018_12,-46.5993,60.5361,8.553825378,0.03977333,0.214767126,-4462,2.4603,33.9148,5,Myctophidae,Gymnoscopelus_braueri,3.658536585
545,2018,IK2018_13,-50.6602,68.4007,4.364493306,0.000370372,0.194200864,-1650,2.5,33.9234,4,Myctophidae,Gymnoscopelus_braueri,0
546,2018,IK2018_19,-48.8597,72.436,4.749663289,0.000419465,0.44983378,-2043,1.8882,34.1203,3,Myctophidae,Gymnoscopelus_braueri,14.89361702
547,2018,IK2018_20,-47.0128,72.034,6.781328837,0.020217207,0.269397553,-1265,3.0527,33.8724,5,Myctophidae,Gymnoscopelus_braueri,30
548,2018,IK2018_21,-45.003,73.312,10.36282196,0.143433036,0.256411491,-3530,12.1664,35.0246,1,Myctophidae,Gymnoscopelus_braueri,0
549,2018,IK2018_22,-42.502,74.8559,14.23249156,0.039823091,0.494396824,-3362,12.6097,35.1604,1,Myctophidae,Gymnoscopelus_braueri,0
550,2018,IK2018_23,-39.9912,76.4084,16.13466237,0.006912826,0.337294127,-3519,13.1132,35.2029,1,Myctophidae,Gymnoscopelus_braueri,6.060606061
551,2018,IK2018_24,-38.9686,77.5713,16.75816142,0.003163067,0.243194078,-1532,13.1084,35.2032,1,Myctophidae,Gymnoscopelus_braueri,0
552,2018,IK2018_25,-38.6755,77.8938,16.94332479,0.004816991,0.337064299,-1682,13.1089,35.2036,1,Myctophidae,Gymnoscopelus_braueri,0
553,2018,IK2018_26,-37.6508,78.4235,18.12182872,0.001440911,0.171705157,-1425,13.1024,35.203,1,Myctophidae,Gymnoscopelus_braueri,0
554,2018,IK2018_27,-35.4851,79.9236,19.7113266,0.00607545,0.073580243,-2868,13.0983,35.2026,1,Myctophidae,Gymnoscopelus_braueri,0
555,2018,IK2018_28,-33.2071,82.6472,21.12332865,0.002145002,0.049456295,-3683,13.098,35.2045,1,Myctophidae,Gymnoscopelus_braueri,0
556,2017,IK2017_2,-42.4387,52.4087,10.20082804,0.017764423,0.561066529,-3683,4.7825,33.9695,5,Myctophidae,Gymnoscopelus_fraseri,0
557,2017,IK2017_3,-44.9876,51.9514,6.577825419,0.00336274,0.368650128,-3220,3.0346,33.9748,4,Myctophidae,Gymnoscopelus_fraseri,0
558,2017,IK2017_8,-54.9853,51.9964,2.42849528,0.001706199,0.123468077,-4506,0.7436,34.0951,2,Myctophidae,Gymnoscopelus_fraseri,0
559,2017,IK2017_9,-54.9585,51.986,2.426828512,0.001706199,0.123468077,-4420,0.7436,34.0951,2,Myctophidae,Gymnoscopelus_fraseri,0
560,2017,IK2017_10,-56.4622,62.9704,2.487994893,0.007518361,0.150311953,-4817,1.162,33.9911,2,Myctophidae,Gymnoscopelus_fraseri,0
561,2017,IK2017_11,-56.4424,63.0267,2.486160787,0.007518361,0.152399028,-4838,1.1617,33.9919,2,Myctophidae,Gymnoscopelus_fraseri,0
562,2017,IK2017_12,-47.8308,59.006,6.19666392,0.017691936,0.186473028,-4386,3.5057,33.8084,5,Myctophidae,Gymnoscopelus_fraseri,0
563,2017,IK2017_13,-47.9776,59.9121,6.201493835,0.012634279,0.201724315,-4445,3.4992,33.8116,3,Myctophidae,Gymnoscopelus_fraseri,0
564,2017,IK2017_14,-48.4337,64.9031,5.18632609,0.001203055,0.179610314,-2048,2.6042,33.8191,3,Myctophidae,Gymnoscopelus_fraseri,0
565,2017,IK2017_18,-48.803,72.3831,4.479993693,0.000643911,0.366891557,-1910,1.6316,33.9656,4,Myctophidae,Gymnoscopelus_fraseri,0
566,2017,IK2017_19,-48.788,72.2298,4.471322123,0.000370535,0.542441453,-1776,1.6381,33.9677,2,Myctophidae,Gymnoscopelus_fraseri,0
567,2017,IK2017_20,-48.7356,72.1002,4.48515981,0.00033291,0.657678375,-1817,1.6441,33.9688,4,Myctophidae,Gymnoscopelus_fraseri,8.333333333
568,2017,IK2017_21,-48.7141,72.0589,4.472662862,0.00033291,0.697737206,-1833,1.6702,33.9724,4,Myctophidae,Gymnoscopelus_fraseri,0
569,2017,IK2017_22,-45.0254,73.2931,11.01582845,0.07598099,0.256411491,-3570,12.2083,34.9016,1,Myctophidae,Gymnoscopelus_fraseri,0
570,2017,IK2017_23,-42.5002,74.8797,12.81315816,0.018398434,0.501556706,-3375,12.1095,34.9744,1,Myctophidae,Gymnoscopelus_fraseri,0
571,2017,IK2017_24,-38.5567,77.5019,16.06149343,0.001184604,0.278035769,-900,12.4755,35.0774,1,Myctophidae,Gymnoscopelus_fraseri,0
572,2017,IK2017_25,-35.1848,79.4557,19.65632222,0.002406564,0.061702985,-3279,12.4742,35.0773,1,Myctophidae,Gymnoscopelus_fraseri,0
573,2018,IK2018_1,-34.7605,52.9028,19.4,0.0123,0.127,-3578,13.7919,35.3358,1,Myctophidae,Gymnoscopelus_fraseri,0
574,2018,IK2018_2,-38.6317,52.9028,17.40749257,0.093537223,0.310233313,-4492,14.8186,35.4674,1,Myctophidae,Gymnoscopelus_fraseri,0
575,2018,IK2018_5,-44.9955,52.0635,7.319493612,0.004176355,0.37600412,-3246,2.8245,33.9409,3,Myctophidae,Gymnoscopelus_fraseri,0
576,2018,IK2018_6,-46.6155,52.1622,5.729489644,0.008072032,0.277141997,-1074,2.8438,33.9462,4,Myctophidae,Gymnoscopelus_fraseri,0
577,2018,IK2018_8,-51.7585,51.7353,3.849327596,0.006646733,0.241293274,-4830,1.224,34.2603,3,Myctophidae,Gymnoscopelus_fraseri,0
578,2018,IK2018_9,-55.2784,54.0685,2.321496073,0.005641968,0.159610136,-5237,1.2294,34.2623,2,Myctophidae,Gymnoscopelus_fraseri,0
579,2018,IK2018_10,-56.5003,63.0527,2.158826701,0.005649892,0.138198996,-4814,1.2041,34.0468,3,Myctophidae,Gymnoscopelus_fraseri,0
580,2018,IK2018_11,-48.499,64.9897,5.292660014,0.002292746,0.164913331,-1960,2.4638,33.9131,2,Myctophidae,Gymnoscopelus_fraseri,0
581,2018,IK2018_12,-46.5993,60.5361,8.553825378,0.03977333,0.214767126,-4462,2.4603,33.9148,5,Myctophidae,Gymnoscopelus_fraseri,0
582,2018,IK2018_13,-50.6602,68.4007,4.364493306,0.000370372,0.194200864,-1650,2.5,33.9234,4,Myctophidae,Gymnoscopelus_fraseri,0
583,2018,IK2018_19,-48.8597,72.436,4.749663289,0.000419465,0.44983378,-2043,1.8882,34.1203,3,Myctophidae,Gymnoscopelus_fraseri,0
584,2018,IK2018_20,-47.0128,72.034,6.781328837,0.020217207,0.269397553,-1265,3.0527,33.8724,5,Myctophidae,Gymnoscopelus_fraseri,0
585,2018,IK2018_21,-45.003,73.312,10.36282196,0.143433036,0.256411491,-3530,12.1664,35.0246,1,Myctophidae,Gymnoscopelus_fraseri,0
586,2018,IK2018_22,-42.502,74.8559,14.23249156,0.039823091,0.494396824,-3362,12.6097,35.1604,1,Myctophidae,Gymnoscopelus_fraseri,5.555555556
587,2018,IK2018_23,-39.9912,76.4084,16.13466237,0.006912826,0.337294127,-3519,13.1132,35.2029,1,Myctophidae,Gymnoscopelus_fraseri,0
588,2018,IK2018_24,-38.9686,77.5713,16.75816142,0.003163067,0.243194078,-1532,13.1084,35.2032,1,Myctophidae,Gymnoscopelus_fraseri,0
589,2018,IK2018_25,-38.6755,77.8938,16.94332479,0.004816991,0.337064299,-1682,13.1089,35.2036,1,Myctophidae,Gymnoscopelus_fraseri,0
590,2018,IK2018_26,-37.6508,78.4235,18.12182872,0.001440911,0.171705157,-1425,13.1024,35.203,1,Myctophidae,Gymnoscopelus_fraseri,0
591,2018,IK2018_27,-35.4851,79.9236,19.7113266,0.00607545,0.073580243,-2868,13.0983,35.2026,1,Myctophidae,Gymnoscopelus_fraseri,0
592,2018,IK2018_28,-33.2071,82.6472,21.12332865,0.002145002,0.049456295,-3683,13.098,35.2045,1,Myctophidae,Gymnoscopelus_fraseri,0
593,2017,IK2017_2,-42.4387,52.4087,10.20082804,0.017764423,0.561066529,-3683,4.7825,33.9695,5,Myctophidae,Gymnoscopelus_microlampas,0
594,2017,IK2017_3,-44.9876,51.9514,6.577825419,0.00336274,0.368650128,-3220,3.0346,33.9748,4,Myctophidae,Gymnoscopelus_microlampas,0
595,2017,IK2017_8,-54.9853,51.9964,2.42849528,0.001706199,0.123468077,-4506,0.7436,34.0951,2,Myctophidae,Gymnoscopelus_microlampas,0
596,2017,IK2017_9,-54.9585,51.986,2.426828512,0.001706199,0.123468077,-4420,0.7436,34.0951,2,Myctophidae,Gymnoscopelus_microlampas,0
597,2017,IK2017_10,-56.4622,62.9704,2.487994893,0.007518361,0.150311953,-4817,1.162,33.9911,2,Myctophidae,Gymnoscopelus_microlampas,0
598,2017,IK2017_11,-56.4424,63.0267,2.486160787,0.007518361,0.152399028,-4838,1.1617,33.9919,2,Myctophidae,Gymnoscopelus_microlampas,0
599,2017,IK2017_12,-47.8308,59.006,6.19666392,0.017691936,0.186473028,-4386,3.5057,33.8084,5,Myctophidae,Gymnoscopelus_microlampas,0
600,2017,IK2017_13,-47.9776,59.9121,6.201493835,0.012634279,0.201724315,-4445,3.4992,33.8116,3,Myctophidae,Gymnoscopelus_microlampas,0
601,2017,IK2017_14,-48.4337,64.9031,5.18632609,0.001203055,0.179610314,-2048,2.6042,33.8191,3,Myctophidae,Gymnoscopelus_microlampas,0
602,2017,IK2017_18,-48.803,72.3831,4.479993693,0.000643911,0.366891557,-1910,1.6316,33.9656,4,Myctophidae,Gymnoscopelus_microlampas,0
603,2017,IK2017_19,-48.788,72.2298,4.471322123,0.000370535,0.542441453,-1776,1.6381,33.9677,2,Myctophidae,Gymnoscopelus_microlampas,0
604,2017,IK2017_20,-48.7356,72.1002,4.48515981,0.00033291,0.657678375,-1817,1.6441,33.9688,4,Myctophidae,Gymnoscopelus_microlampas,0
605,2017,IK2017_21,-48.7141,72.0589,4.472662862,0.00033291,0.697737206,-1833,1.6702,33.9724,4,Myctophidae,Gymnoscopelus_microlampas,0
606,2017,IK2017_22,-45.0254,73.2931,11.01582845,0.07598099,0.256411491,-3570,12.2083,34.9016,1,Myctophidae,Gymnoscopelus_microlampas,0
607,2017,IK2017_23,-42.5002,74.8797,12.81315816,0.018398434,0.501556706,-3375,12.1095,34.9744,1,Myctophidae,Gymnoscopelus_microlampas,0
608,2017,IK2017_24,-38.5567,77.5019,16.06149343,0.001184604,0.278035769,-900,12.4755,35.0774,1,Myctophidae,Gymnoscopelus_microlampas,0
609,2017,IK2017_25,-35.1848,79.4557,19.65632222,0.002406564,0.061702985,-3279,12.4742,35.0773,1,Myctophidae,Gymnoscopelus_microlampas,0
610,2018,IK2018_1,-34.7605,52.9028,19.4,0.0123,0.127,-3578,13.7919,35.3358,1,Myctophidae,Gymnoscopelus_microlampas,0
611,2018,IK2018_2,-38.6317,52.9028,17.40749257,0.093537223,0.310233313,-4492,14.8186,35.4674,1,Myctophidae,Gymnoscopelus_microlampas,0
612,2018,IK2018_5,-44.9955,52.0635,7.319493612,0.004176355,0.37600412,-3246,2.8245,33.9409,3,Myctophidae,Gymnoscopelus_microlampas,0
613,2018,IK2018_6,-46.6155,52.1622,5.729489644,0.008072032,0.277141997,-1074,2.8438,33.9462,4,Myctophidae,Gymnoscopelus_microlampas,0
614,2018,IK2018_8,-51.7585,51.7353,3.849327596,0.006646733,0.241293274,-4830,1.224,34.2603,3,Myctophidae,Gymnoscopelus_microlampas,0
615,2018,IK2018_9,-55.2784,54.0685,2.321496073,0.005641968,0.159610136,-5237,1.2294,34.2623,2,Myctophidae,Gymnoscopelus_microlampas,0
616,2018,IK2018_10,-56.5003,63.0527,2.158826701,0.005649892,0.138198996,-4814,1.2041,34.0468,3,Myctophidae,Gymnoscopelus_microlampas,0
617,2018,IK2018_11,-48.499,64.9897,5.292660014,0.002292746,0.164913331,-1960,2.4638,33.9131,2,Myctophidae,Gymnoscopelus_microlampas,0
618,2018,IK2018_12,-46.5993,60.5361,8.553825378,0.03977333,0.214767126,-4462,2.4603,33.9148,5,Myctophidae,Gymnoscopelus_microlampas,2.43902439
619,2018,IK2018_13,-50.6602,68.4007,4.364493306,0.000370372,0.194200864,-1650,2.5,33.9234,4,Myctophidae,Gymnoscopelus_microlampas,0
620,2018,IK2018_19,-48.8597,72.436,4.749663289,0.000419465,0.44983378,-2043,1.8882,34.1203,3,Myctophidae,Gymnoscopelus_microlampas,0
621,2018,IK2018_20,-47.0128,72.034,6.781328837,0.020217207,0.269397553,-1265,3.0527,33.8724,5,Myctophidae,Gymnoscopelus_microlampas,0
622,2018,IK2018_21,-45.003,73.312,10.36282196,0.143433036,0.256411491,-3530,12.1664,35.0246,1,Myctophidae,Gymnoscopelus_microlampas,0
623,2018,IK2018_22,-42.502,74.8559,14.23249156,0.039823091,0.494396824,-3362,12.6097,35.1604,1,Myctophidae,Gymnoscopelus_microlampas,0
624,2018,IK2018_23,-39.9912,76.4084,16.13466237,0.006912826,0.337294127,-3519,13.1132,35.2029,1,Myctophidae,Gymnoscopelus_microlampas,0
625,2018,IK2018_24,-38.9686,77.5713,16.75816142,0.003163067,0.243194078,-1532,13.1084,35.2032,1,Myctophidae,Gymnoscopelus_microlampas,0
626,2018,IK2018_25,-38.6755,77.8938,16.94332479,0.004816991,0.337064299,-1682,13.1089,35.2036,1,Myctophidae,Gymnoscopelus_microlampas,0
627,2018,IK2018_26,-37.6508,78.4235,18.12182872,0.001440911,0.171705157,-1425,13.1024,35.203,1,Myctophidae,Gymnoscopelus_microlampas,0
628,2018,IK2018_27,-35.4851,79.9236,19.7113266,0.00607545,0.073580243,-2868,13.0983,35.2026,1,Myctophidae,Gymnoscopelus_microlampas,0
629,2018,IK2018_28,-33.2071,82.6472,21.12332865,0.002145002,0.049456295,-3683,13.098,35.2045,1,Myctophidae,Gymnoscopelus_microlampas,0
630,2017,IK2017_2,-42.4387,52.4087,10.20082804,0.017764423,0.561066529,-3683,4.7825,33.9695,5,Myctophidae,Gymnoscopelus_nicholsi,0
631,2017,IK2017_3,-44.9876,51.9514,6.577825419,0.00336274,0.368650128,-3220,3.0346,33.9748,4,Myctophidae,Gymnoscopelus_nicholsi,15.38461538
632,2017,IK2017_8,-54.9853,51.9964,2.42849528,0.001706199,0.123468077,-4506,0.7436,34.0951,2,Myctophidae,Gymnoscopelus_nicholsi,0
633,2017,IK2017_9,-54.9585,51.986,2.426828512,0.001706199,0.123468077,-4420,0.7436,34.0951,2,Myctophidae,Gymnoscopelus_nicholsi,0
634,2017,IK2017_10,-56.4622,62.9704,2.487994893,0.007518361,0.150311953,-4817,1.162,33.9911,2,Myctophidae,Gymnoscopelus_nicholsi,1.5625
635,2017,IK2017_11,-56.4424,63.0267,2.486160787,0.007518361,0.152399028,-4838,1.1617,33.9919,2,Myctophidae,Gymnoscopelus_nicholsi,0
636,2017,IK2017_12,-47.8308,59.006,6.19666392,0.017691936,0.186473028,-4386,3.5057,33.8084,5,Myctophidae,Gymnoscopelus_nicholsi,0
637,2017,IK2017_13,-47.9776,59.9121,6.201493835,0.012634279,0.201724315,-4445,3.4992,33.8116,3,Myctophidae,Gymnoscopelus_nicholsi,5.660377358
638,2017,IK2017_14,-48.4337,64.9031,5.18632609,0.001203055,0.179610314,-2048,2.6042,33.8191,3,Myctophidae,Gymnoscopelus_nicholsi,0
639,2017,IK2017_18,-48.803,72.3831,4.479993693,0.000643911,0.366891557,-1910,1.6316,33.9656,4,Myctophidae,Gymnoscopelus_nicholsi,0
640,2017,IK2017_19,-48.788,72.2298,4.471322123,0.000370535,0.542441453,-1776,1.6381,33.9677,2,Myctophidae,Gymnoscopelus_nicholsi,9.090909091
641,2017,IK2017_20,-48.7356,72.1002,4.48515981,0.00033291,0.657678375,-1817,1.6441,33.9688,4,Myctophidae,Gymnoscopelus_nicholsi,0
642,2017,IK2017_21,-48.7141,72.0589,4.472662862,0.00033291,0.697737206,-1833,1.6702,33.9724,4,Myctophidae,Gymnoscopelus_nicholsi,4.545454545
643,2017,IK2017_22,-45.0254,73.2931,11.01582845,0.07598099,0.256411491,-3570,12.2083,34.9016,1,Myctophidae,Gymnoscopelus_nicholsi,0
644,2017,IK2017_23,-42.5002,74.8797,12.81315816,0.018398434,0.501556706,-3375,12.1095,34.9744,1,Myctophidae,Gymnoscopelus_nicholsi,0
645,2017,IK2017_24,-38.5567,77.5019,16.06149343,0.001184604,0.278035769,-900,12.4755,35.0774,1,Myctophidae,Gymnoscopelus_nicholsi,0
646,2017,IK2017_25,-35.1848,79.4557,19.65632222,0.002406564,0.061702985,-3279,12.4742,35.0773,1,Myctophidae,Gymnoscopelus_nicholsi,0
647,2018,IK2018_1,-34.7605,52.9028,19.4,0.0123,0.127,-3578,13.7919,35.3358,1,Myctophidae,Gymnoscopelus_nicholsi,0
648,2018,IK2018_2,-38.6317,52.9028,17.40749257,0.093537223,0.310233313,-4492,14.8186,35.4674,1,Myctophidae,Gymnoscopelus_nicholsi,0
649,2018,IK2018_5,-44.9955,52.0635,7.319493612,0.004176355,0.37600412,-3246,2.8245,33.9409,3,Myctophidae,Gymnoscopelus_nicholsi,0
650,2018,IK2018_6,-46.6155,52.1622,5.729489644,0.008072032,0.277141997,-1074,2.8438,33.9462,4,Myctophidae,Gymnoscopelus_nicholsi,50
651,2018,IK2018_8,-51.7585,51.7353,3.849327596,0.006646733,0.241293274,-4830,1.224,34.2603,3,Myctophidae,Gymnoscopelus_nicholsi,0
652,2018,IK2018_9,-55.2784,54.0685,2.321496073,0.005641968,0.159610136,-5237,1.2294,34.2623,2,Myctophidae,Gymnoscopelus_nicholsi,0
653,2018,IK2018_10,-56.5003,63.0527,2.158826701,0.005649892,0.138198996,-4814,1.2041,34.0468,3,Myctophidae,Gymnoscopelus_nicholsi,0
654,2018,IK2018_11,-48.499,64.9897,5.292660014,0.002292746,0.164913331,-1960,2.4638,33.9131,2,Myctophidae,Gymnoscopelus_nicholsi,0
655,2018,IK2018_12,-46.5993,60.5361,8.553825378,0.03977333,0.214767126,-4462,2.4603,33.9148,5,Myctophidae,Gymnoscopelus_nicholsi,0
656,2018,IK2018_13,-50.6602,68.4007,4.364493306,0.000370372,0.194200864,-1650,2.5,33.9234,4,Myctophidae,Gymnoscopelus_nicholsi,0
657,2018,IK2018_19,-48.8597,72.436,4.749663289,0.000419465,0.44983378,-2043,1.8882,34.1203,3,Myctophidae,Gymnoscopelus_nicholsi,0
658,2018,IK2018_20,-47.0128,72.034,6.781328837,0.020217207,0.269397553,-1265,3.0527,33.8724,5,Myctophidae,Gymnoscopelus_nicholsi,0
659,2018,IK2018_21,-45.003,73.312,10.36282196,0.143433036,0.256411491,-3530,12.1664,35.0246,1,Myctophidae,Gymnoscopelus_nicholsi,0
660,2018,IK2018_22,-42.502,74.8559,14.23249156,0.039823091,0.494396824,-3362,12.6097,35.1604,1,Myctophidae,Gymnoscopelus_nicholsi,0
661,2018,IK2018_23,-39.9912,76.4084,16.13466237,0.006912826,0.337294127,-3519,13.1132,35.2029,1,Myctophidae,Gymnoscopelus_nicholsi,0
662,2018,IK2018_24,-38.9686,77.5713,16.75816142,0.003163067,0.243194078,-1532,13.1084,35.2032,1,Myctophidae,Gymnoscopelus_nicholsi,0
663,2018,IK2018_25,-38.6755,77.8938,16.94332479,0.004816991,0.337064299,-1682,13.1089,35.2036,1,Myctophidae,Gymnoscopelus_nicholsi,0
664,2018,IK2018_26,-37.6508,78.4235,18.12182872,0.001440911,0.171705157,-1425,13.1024,35.203,1,Myctophidae,Gymnoscopelus_nicholsi,0
665,2018,IK2018_27,-35.4851,79.9236,19.7113266,0.00607545,0.073580243,-2868,13.0983,35.2026,1,Myctophidae,Gymnoscopelus_nicholsi,0
666,2018,IK2018_28,-33.2071,82.6472,21.12332865,0.002145002,0.049456295,-3683,13.098,35.2045,1,Myctophidae,Gymnoscopelus_nicholsi,0
667,2017,IK2017_2,-42.4387,52.4087,10.20082804,0.017764423,0.561066529,-3683,4.7825,33.9695,5,Myctophidae,Hygophum_hanseni,0
668,2017,IK2017_3,-44.9876,51.9514,6.577825419,0.00336274,0.368650128,-3220,3.0346,33.9748,4,Myctophidae,Hygophum_hanseni,0
669,2017,IK2017_8,-54.9853,51.9964,2.42849528,0.001706199,0.123468077,-4506,0.7436,34.0951,2,Myctophidae,Hygophum_hanseni,0
670,2017,IK2017_9,-54.9585,51.986,2.426828512,0.001706199,0.123468077,-4420,0.7436,34.0951,2,Myctophidae,Hygophum_hanseni,0
671,2017,IK2017_10,-56.4622,62.9704,2.487994893,0.007518361,0.150311953,-4817,1.162,33.9911,2,Myctophidae,Hygophum_hanseni,0
672,2017,IK2017_11,-56.4424,63.0267,2.486160787,0.007518361,0.152399028,-4838,1.1617,33.9919,2,Myctophidae,Hygophum_hanseni,0
673,2017,IK2017_12,-47.8308,59.006,6.19666392,0.017691936,0.186473028,-4386,3.5057,33.8084,5,Myctophidae,Hygophum_hanseni,0
674,2017,IK2017_13,-47.9776,59.9121,6.201493835,0.012634279,0.201724315,-4445,3.4992,33.8116,3,Myctophidae,Hygophum_hanseni,0
675,2017,IK2017_14,-48.4337,64.9031,5.18632609,0.001203055,0.179610314,-2048,2.6042,33.8191,3,Myctophidae,Hygophum_hanseni,0
676,2017,IK2017_18,-48.803,72.3831,4.479993693,0.000643911,0.366891557,-1910,1.6316,33.9656,4,Myctophidae,Hygophum_hanseni,0
677,2017,IK2017_19,-48.788,72.2298,4.471322123,0.000370535,0.542441453,-1776,1.6381,33.9677,2,Myctophidae,Hygophum_hanseni,0
678,2017,IK2017_20,-48.7356,72.1002,4.48515981,0.00033291,0.657678375,-1817,1.6441,33.9688,4,Myctophidae,Hygophum_hanseni,0
679,2017,IK2017_21,-48.7141,72.0589,4.472662862,0.00033291,0.697737206,-1833,1.6702,33.9724,4,Myctophidae,Hygophum_hanseni,0
680,2017,IK2017_22,-45.0254,73.2931,11.01582845,0.07598099,0.256411491,-3570,12.2083,34.9016,1,Myctophidae,Hygophum_hanseni,0
681,2017,IK2017_23,-42.5002,74.8797,12.81315816,0.018398434,0.501556706,-3375,12.1095,34.9744,1,Myctophidae,Hygophum_hanseni,0
682,2017,IK2017_24,-38.5567,77.5019,16.06149343,0.001184604,0.278035769,-900,12.4755,35.0774,1,Myctophidae,Hygophum_hanseni,0
683,2017,IK2017_25,-35.1848,79.4557,19.65632222,0.002406564,0.061702985,-3279,12.4742,35.0773,1,Myctophidae,Hygophum_hanseni,0
684,2018,IK2018_1,-34.7605,52.9028,19.4,0.0123,0.127,-3578,13.7919,35.3358,1,Myctophidae,Hygophum_hanseni,10
685,2018,IK2018_2,-38.6317,52.9028,17.40749257,0.093537223,0.310233313,-4492,14.8186,35.4674,1,Myctophidae,Hygophum_hanseni,29.41176471
686,2018,IK2018_5,-44.9955,52.0635,7.319493612,0.004176355,0.37600412,-3246,2.8245,33.9409,3,Myctophidae,Hygophum_hanseni,0
687,2018,IK2018_6,-46.6155,52.1622,5.729489644,0.008072032,0.277141997,-1074,2.8438,33.9462,4,Myctophidae,Hygophum_hanseni,0
688,2018,IK2018_8,-51.7585,51.7353,3.849327596,0.006646733,0.241293274,-4830,1.224,34.2603,3,Myctophidae,Hygophum_hanseni,0
689,2018,IK2018_9,-55.2784,54.0685,2.321496073,0.005641968,0.159610136,-5237,1.2294,34.2623,2,Myctophidae,Hygophum_hanseni,0
690,2018,IK2018_10,-56.5003,63.0527,2.158826701,0.005649892,0.138198996,-4814,1.2041,34.0468,3,Myctophidae,Hygophum_hanseni,0
691,2018,IK2018_11,-48.499,64.9897,5.292660014,0.002292746,0.164913331,-1960,2.4638,33.9131,2,Myctophidae,Hygophum_hanseni,0
692,2018,IK2018_12,-46.5993,60.5361,8.553825378,0.03977333,0.214767126,-4462,2.4603,33.9148,5,Myctophidae,Hygophum_hanseni,2.43902439
693,2018,IK2018_13,-50.6602,68.4007,4.364493306,0.000370372,0.194200864,-1650,2.5,33.9234,4,Myctophidae,Hygophum_hanseni,0
694,2018,IK2018_19,-48.8597,72.436,4.749663289,0.000419465,0.44983378,-2043,1.8882,34.1203,3,Myctophidae,Hygophum_hanseni,0
695,2018,IK2018_20,-47.0128,72.034,6.781328837,0.020217207,0.269397553,-1265,3.0527,33.8724,5,Myctophidae,Hygophum_hanseni,0
696,2018,IK2018_21,-45.003,73.312,10.36282196,0.143433036,0.256411491,-3530,12.1664,35.0246,1,Myctophidae,Hygophum_hanseni,12.5
697,2018,IK2018_22,-42.502,74.8559,14.23249156,0.039823091,0.494396824,-3362,12.6097,35.1604,1,Myctophidae,Hygophum_hanseni,30.55555556
698,2018,IK2018_23,-39.9912,76.4084,16.13466237,0.006912826,0.337294127,-3519,13.1132,35.2029,1,Myctophidae,Hygophum_hanseni,18.18181818
699,2018,IK2018_24,-38.9686,77.5713,16.75816142,0.003163067,0.243194078,-1532,13.1084,35.2032,1,Myctophidae,Hygophum_hanseni,42.85714286
700,2018,IK2018_25,-38.6755,77.8938,16.94332479,0.004816991,0.337064299,-1682,13.1089,35.2036,1,Myctophidae,Hygophum_hanseni,40
701,2018,IK2018_26,-37.6508,78.4235,18.12182872,0.001440911,0.171705157,-1425,13.1024,35.203,1,Myctophidae,Hygophum_hanseni,11.53846154
702,2018,IK2018_27,-35.4851,79.9236,19.7113266,0.00607545,0.073580243,-2868,13.0983,35.2026,1,Myctophidae,Hygophum_hanseni,16.39344262
703,2018,IK2018_28,-33.2071,82.6472,21.12332865,0.002145002,0.049456295,-3683,13.098,35.2045,1,Myctophidae,Hygophum_hanseni,4.411764706
704,2017,IK2017_2,-42.4387,52.4087,10.20082804,0.017764423,0.561066529,-3683,4.7825,33.9695,5,Myctophidae,Krefftichthys_anderssoni,7.692307692
705,2017,IK2017_3,-44.9876,51.9514,6.577825419,0.00336274,0.368650128,-3220,3.0346,33.9748,4,Myctophidae,Krefftichthys_anderssoni,23.07692308
706,2017,IK2017_8,-54.9853,51.9964,2.42849528,0.001706199,0.123468077,-4506,0.7436,34.0951,2,Myctophidae,Krefftichthys_anderssoni,15
707,2017,IK2017_9,-54.9585,51.986,2.426828512,0.001706199,0.123468077,-4420,0.7436,34.0951,2,Myctophidae,Krefftichthys_anderssoni,0
708,2017,IK2017_10,-56.4622,62.9704,2.487994893,0.007518361,0.150311953,-4817,1.162,33.9911,2,Myctophidae,Krefftichthys_anderssoni,0
709,2017,IK2017_11,-56.4424,63.0267,2.486160787,0.007518361,0.152399028,-4838,1.1617,33.9919,2,Myctophidae,Krefftichthys_anderssoni,30.43478261
710,2017,IK2017_12,-47.8308,59.006,6.19666392,0.017691936,0.186473028,-4386,3.5057,33.8084,5,Myctophidae,Krefftichthys_anderssoni,42.59259259
